i,start,fold,time
768,21956573,1.0,7.267799377441406
769,21981573,1.0,7.261398792266846
770,22006573,1.0,7.254998683929443
771,22031573,1.0,7.248598098754883
772,22056573,1.0,7.242197513580322
773,22081573,1.0,7.235796928405762
774,22106573,1.0,7.229496479034424
775,22131573,1.0,7.2230963706970215
776,22156573,1.0,7.216695785522461
777,22181573,1.0,7.209199905395508
778,22206573,1.0,7.20289945602417
779,22231573,1.0,7.196498870849609
780,22256573,1.0,7.190098285675049
781,22281573,1.0,7.183697700500488
782,22306573,1.0,7.177297592163086
783,22331573,1.0,7.170897006988525
784,22356573,1.0,7.1645965576171875
785,22381573,1.0,7.158195972442627
786,22406573,1.0,7.151795387268066
787,22431573,1.0,7.144299507141113
788,22456573,1.0,7.137999057769775
789,22481573,1.0,7.131598472595215
790,22506573,1.0,7.1251983642578125
791,22656573,0.0,7.0858001708984375
792,22681573,0.0,7.079399585723877
793,22706573,0.0,7.073099136352539
794,22731573,0.0,7.0666985511779785
795,22756573,0.0,7.060297966003418
796,22781573,0.0,7.053897380828857
797,22806573,0.0,7.047497272491455
798,22831573,0.0,7.0410966873168945
799,22856573,0.0,7.034796237945557
800,22881573,0.0,7.028395652770996
801,22906573,0.0,7.020899772644043
802,22931573,0.0,7.014499187469482
803,22956573,0.0,7.0081987380981445
804,22981573,0.0,7.001798152923584
805,23006573,0.0,6.995398044586182
806,23031573,0.0,6.988997459411621
807,23056573,0.0,6.9825968742370605
808,23081573,0.0,6.9761962890625
809,23106573,0.0,6.969796180725098
810,23131573,0.0,6.96349573135376
811,23156573,0.0,6.955999851226807
812,23181573,0.0,6.949599266052246
813,23206573,0.0,6.9431986808776855
814,23231573,0.0,6.936898231506348
815,23256573,0.0,6.930497646331787
816,23281573,0.0,6.924097061157227
817,23306573,0.0,6.917696952819824
818,23331573,0.0,6.911296367645264
819,23356573,0.0,6.904895782470703
820,23381573,0.0,6.897500038146973
821,23406573,0.0,6.891099452972412
822,23431573,0.0,6.884698867797852
823,23456573,0.0,6.878298759460449
824,23481573,0.0,6.871997833251953
825,23506573,0.0,6.865597724914551
826,23656573,0.0,6.826199531555176
827,23681573,0.0,6.819798946380615
828,23706573,0.0,6.813398361206055
829,23731573,0.0,6.807097911834717
830,23756573,0.0,6.800697326660156
831,23781573,0.0,6.794296741485596
832,23806573,0.0,6.787896633148193
833,23831573,0.0,6.781496047973633
834,23856573,0.0,6.775095462799072
835,23881573,0.0,6.767699718475342
836,23906573,0.0,6.761299133300781
837,23931573,0.0,6.754898548126221
838,23956573,0.0,6.748498439788818
839,23981573,0.0,6.742197513580322
840,24006573,0.0,6.73579740524292
841,24031573,0.0,6.729396820068359
842,24056573,0.0,6.722996234893799
843,24081573,0.0,6.716595649719238
844,24106573,0.0,6.709199905395508
845,24131573,0.0,6.702799320220947
846,24156573,0.0,6.696399211883545
847,24181573,0.0,6.689998626708984
848,24206573,0.0,6.683598041534424
849,24231573,0.0,6.677297592163086
850,24256573,0.0,6.670897006988525
851,24281573,0.0,6.664496421813965
852,24306573,0.0,6.6580963134765625
853,24331573,0.0,6.651695728302002
854,24356573,0.0,6.6442999839782715
855,24381573,0.0,6.637899398803711
856,24406573,0.0,6.63149881362915
857,24431573,0.0,6.62509822845459
858,24456573,0.0,6.6186981201171875
859,24481573,0.0,6.612297534942627
860,24506573,0.0,6.605997085571289
861,24656573,2.0,6.566598892211914
862,24681573,2.0,6.5601983070373535
863,24706573,2.0,6.553797721862793
864,24731573,2.0,6.547397136688232
865,24756573,2.0,6.5410966873168945
866,24781573,2.0,6.534696102142334
867,24806573,2.0,6.528295993804932
868,24831573,2.0,6.5208001136779785
869,24856573,2.0,6.514499664306641
870,24881573,2.0,6.50809907913208
871,24906573,2.0,6.5016984939575195
872,24931573,2.0,6.495297908782959
873,24956573,2.0,6.488897800445557
874,24981573,2.0,6.482497215270996
875,25006573,2.0,6.476196765899658
876,25031573,2.0,6.469796180725098
877,25056573,2.0,6.463395595550537
878,25081573,2.0,6.455899715423584
879,25106573,2.0,6.449599266052246
880,25131573,2.0,6.4431986808776855
881,25156573,2.0,6.436798572540283
882,25181573,2.0,6.430397987365723
883,25206573,2.0,6.423997402191162
884,25231573,2.0,6.417596817016602
885,25256573,2.0,6.411296367645264
886,25281573,2.0,6.404895782470703
887,25306573,2.0,6.398495674133301
888,25331573,2.0,6.390999794006348
889,25356573,2.0,6.38469934463501
890,25381573,2.0,6.378298759460449
891,25406573,2.0,6.371898174285889
892,25431573,2.0,6.365497589111328
893,25456573,2.0,6.359097480773926
894,25481573,2.0,6.352696895599365
895,25506573,2.0,6.346296310424805
896,25656573,2.0,6.306998252868652
897,25681573,2.0,6.300597667694092
898,25706573,2.0,6.294197082519531
899,25731573,2.0,6.287796497344971
900,25756573,2.0,6.281396389007568
901,25781573,2.0,6.275095462799072
902,25806573,2.0,6.267599582672119
903,25831573,2.0,6.261199474334717
904,25856573,2.0,6.254798889160156
905,25881573,2.0,6.248498439788818
906,25906573,2.0,6.242097854614258
907,25931573,2.0,6.235697269439697
908,25956573,2.0,6.229297161102295
909,25981573,2.0,6.222896575927734
910,26006573,2.0,6.216495990753174
911,26031573,2.0,6.210195541381836
912,26056573,2.0,6.202699661254883
913,26081573,2.0,6.196299076080322
914,26106573,2.0,6.189898490905762
915,26131573,2.0,6.183598041534424
916,26156573,2.0,6.1771979331970215
917,26181573,2.0,6.170797348022461
918,26206573,2.0,6.1643967628479
919,26231573,2.0,6.15799617767334
920,26256573,2.0,6.1515960693359375
921,26281573,2.0,6.144199848175049
922,26306573,2.0,6.137799263000488
923,26331573,2.0,6.131399154663086
924,26356573,2.0,6.124998569488525
925,26381573,2.0,6.1186981201171875
926,26406573,2.0,6.112297534942627
927,26431573,2.0,6.105896949768066
928,26456573,2.0,6.099496841430664
929,26481573,2.0,6.0930962562561035
930,26506573,2.0,6.086695671081543
931,26656573,2.0,6.047397613525391
932,26681573,2.0,6.04099702835083
933,26706573,2.0,6.0345964431762695
934,26731573,2.0,6.028195858001709
935,26756573,2.0,6.021795749664307
936,26781573,2.0,6.014399528503418
937,26806573,2.0,6.007998943328857
938,26831573,2.0,6.001598834991455
939,26856573,2.0,5.9951982498168945
940,26881573,2.0,5.988797664642334
941,26906573,2.0,5.982497215270996
942,26931573,2.0,5.9760966300964355
943,26956573,2.0,5.969696521759033
944,26981573,2.0,5.963295936584473
945,27006573,2.0,5.955899715423584
946,27031573,2.0,5.949499607086182
947,27056573,2.0,5.943099021911621
948,27081573,2.0,5.9366984367370605
949,27106573,2.0,5.9302978515625
950,27131573,2.0,5.923897743225098
951,27156573,2.0,5.91759729385376
952,27181573,2.0,5.911196708679199
953,27206573,2.0,5.904796123504639
954,27231573,2.0,5.898395538330078
955,27256573,2.0,5.890999794006348
956,27281573,2.0,5.884599208831787
957,27306573,2.0,5.878198623657227
958,27331573,2.0,5.871798515319824
959,27356573,2.0,5.865397930145264
960,27381573,2.0,5.858997344970703
961,27406573,2.0,5.852696895599365
962,27431573,2.0,5.846296310424805
963,27456573,2.0,5.839896202087402
964,27481573,2.0,5.833495616912842
965,27506573,2.0,5.826099395751953
966,27656573,2.0,5.787796974182129
967,27681573,2.0,5.781396389007568
968,27706573,2.0,5.774995803833008
969,27731573,2.0,5.767499923706055
970,27756573,2.0,5.761199474334717
971,27781573,2.0,5.754798889160156
972,27806573,2.0,5.748398303985596
973,27831573,2.0,5.741998195648193
974,27856573,2.0,5.735597610473633
975,27881573,2.0,5.729197025299072
976,27906573,2.0,5.722796440124512
977,27931573,2.0,5.716495990753174
978,27956573,2.0,5.7100958824157715
979,27981573,2.0,5.70259952545166
980,28006573,2.0,5.696199417114258
981,28031573,2.0,5.68989896774292
982,28056573,2.0,5.683498382568359
983,28081573,2.0,5.677097797393799
984,28106573,2.0,5.670697212219238
985,28131573,2.0,5.664297103881836
986,28156573,2.0,5.657896518707275
987,28181573,2.0,5.6515960693359375
988,28206573,2.0,5.645195484161377
989,28231573,2.0,5.637699604034424
990,28256573,2.0,5.631299018859863
991,28281573,2.0,5.624998569488525
992,28306573,2.0,5.618597984313965
993,28331573,2.0,5.6121978759765625
994,28356573,2.0,5.605797290802002
995,28381573,2.0,5.599396705627441
996,28406573,2.0,5.592996120452881
997,28431573,2.0,5.586695671081543
998,28456573,2.0,5.57919979095459
999,28481573,2.0,5.572799205780029
1000,28506573,2.0,5.566399097442627
1001,28656573,1.0,5.5280961990356445
1002,28681573,1.0,5.521795749664307
1003,28706573,1.0,5.5142998695373535
1004,28731573,1.0,5.507899284362793
1005,28756573,1.0,5.501498699188232
1006,28781573,1.0,5.4951982498168945
1007,28806573,1.0,5.488797664642334
1008,28831573,1.0,5.482397556304932
1009,28856573,1.0,5.475996971130371
1010,28881573,1.0,5.4695963859558105
1011,28906573,1.0,5.46319580078125
1012,28931573,1.0,5.456895351409912
1013,28956573,1.0,5.449399471282959
1014,28981573,1.0,5.442998886108398
1015,29006573,1.0,5.436598777770996
1016,29031573,1.0,5.430298328399658
1017,29056573,1.0,5.423897743225098
1018,29081573,1.0,5.417497158050537
1019,29106573,1.0,5.411096572875977
1020,29131573,1.0,5.404696464538574
1021,29156573,1.0,5.398295879364014
1022,29181573,1.0,5.390899658203125
1023,29206573,1.0,5.384499549865723
1024,29231573,1.0,5.378098964691162
1025,29256573,1.0,5.371698379516602
1026,29281573,1.0,5.365297794342041
1027,29306573,1.0,5.358997344970703
1028,29331573,1.0,5.352597236633301
1029,29356573,1.0,5.34619665145874
1030,29381573,1.0,5.33979606628418
1031,29406573,1.0,5.333395481109619
1032,29431573,1.0,5.325999736785889
1033,29456573,1.0,5.319599151611328
1034,29481573,1.0,5.313198566436768
1035,29506573,1.0,5.306798458099365
1036,29656573,1.0,5.268495559692383
1037,29681573,1.0,5.261099338531494
1038,29706573,1.0,5.254699230194092
1039,29731573,1.0,5.248298645019531
1040,29756573,1.0,5.241898059844971
1041,29781573,1.0,5.23549747467041
1042,29806573,1.0,5.229197025299072
1043,29831573,1.0,5.22279691696167
1044,29856573,1.0,5.216396331787109
1045,29881573,1.0,5.209995746612549
1046,29906573,1.0,5.202600002288818
1047,29931573,1.0,5.196199417114258
1048,29956573,1.0,5.189798831939697
1049,29981573,1.0,5.183398246765137
1050,30006573,1.0,5.176998138427734
1051,30031573,1.0,5.170597553253174
1052,30056573,1.0,5.164297103881836
1053,30081573,1.0,5.157896518707275
1054,30106573,1.0,5.151495933532715
1055,30131573,1.0,5.1450958251953125
1056,30156573,1.0,5.137699604034424
1057,30181573,1.0,5.131299018859863
1058,30206573,1.0,5.124898910522461
1059,30231573,1.0,5.1184983253479
1060,30256573,1.0,5.11209774017334
1061,30281573,1.0,5.105697154998779
1062,30306573,1.0,5.099297046661377
1063,30331573,1.0,5.092996597290039
1064,30356573,1.0,5.0865960121154785
1065,30381573,1.0,5.080195426940918
1066,30406573,1.0,5.072699546813965
1067,30431573,1.0,5.066399097442627
1068,30456573,1.0,5.059998512268066
1069,30481573,1.0,5.053597927093506
1070,30506573,1.0,5.0471978187561035
1071,30656573,2.0,5.00779914855957
1072,30681573,2.0,5.001498699188232
1073,30706573,2.0,4.99509859085083
1074,30731573,2.0,4.9886980056762695
1075,30756573,2.0,4.982297420501709
1076,30781573,2.0,4.975896835327148
1077,30806573,2.0,4.969496726989746
1078,30831573,2.0,4.963196277618408
1079,30856573,2.0,4.956795692443848
1080,30881573,2.0,4.9492998123168945
1081,30906573,2.0,4.942899227142334
1082,30931573,2.0,4.936598777770996
1083,30956573,2.0,4.9301981925964355
1084,30981573,2.0,4.923797607421875
1085,31006573,2.0,4.917397499084473
1086,31031573,2.0,4.910996913909912
1087,31056573,2.0,4.904596328735352
1088,31081573,2.0,4.898295879364014
1089,31106573,2.0,4.8907999992370605
1090,31131573,2.0,4.8843994140625
1091,31156573,2.0,4.8779988288879395
1092,31181573,2.0,4.871698379516602
1093,31206573,2.0,4.865298271179199
1094,31231573,2.0,4.858897686004639
1095,31256573,2.0,4.852497100830078
1096,31281573,2.0,4.846096515655518
1097,31306573,2.0,4.839696407318115
1098,31331573,2.0,4.833295822143555
1099,31356573,2.0,4.825899600982666
1100,31381573,2.0,4.819499492645264
1101,31406573,2.0,4.813098907470703
1102,31431573,2.0,4.806798458099365
1103,31456573,2.0,4.800397872924805
1104,31481573,2.0,4.793997287750244
1105,31506573,2.0,4.787597179412842
1106,31656573,4.0,4.748198509216309
1107,31681573,4.0,4.741798400878906
1108,31706573,4.0,4.735497951507568
1109,31731573,4.0,4.729097366333008
1110,31756573,4.0,4.722696781158447
1111,31781573,4.0,4.716296195983887
1112,31806573,4.0,4.709896087646484
1113,31831573,4.0,4.702499866485596
1114,31856573,4.0,4.696099281311035
1115,31881573,4.0,4.689699172973633
1116,31906573,4.0,4.683298587799072
1117,31931573,4.0,4.676898002624512
1118,31956573,4.0,4.670597553253174
1119,31981573,4.0,4.664196968078613
1120,32006573,4.0,4.657796859741211
1121,32031573,4.0,4.65139627456665
1122,32056573,4.0,4.64499568939209
1123,32081573,4.0,4.637599945068359
1124,32106573,4.0,4.631199359893799
1125,32131573,4.0,4.624798774719238
1126,32156573,4.0,4.618398189544678
1127,32181573,4.0,4.611998081207275
1128,32206573,4.0,4.6056976318359375
1129,32231573,4.0,4.599297046661377
1130,32256573,4.0,4.592896461486816
1131,32281573,4.0,4.586495876312256
1132,32306573,4.0,4.5800957679748535
1133,32331573,4.0,4.572699546813965
1134,32356573,4.0,4.566298961639404
1135,32381573,4.0,4.559898853302002
1136,32406573,4.0,4.553498268127441
1137,32431573,4.0,4.547097682952881
1138,32456573,4.0,4.540797233581543
1139,32481573,4.0,4.534396648406982
1140,32506573,4.0,4.52799654006958
1141,32656573,1.0,4.488597869873047
1142,32681573,1.0,4.4821977615356445
1143,32706573,1.0,4.475797176361084
1144,32731573,1.0,4.469496726989746
1145,32756573,1.0,4.4630961418151855
1146,32781573,1.0,4.456695556640625
1147,32806573,1.0,4.449199676513672
1148,32831573,1.0,4.442899227142334
1149,32856573,1.0,4.436498641967773
1150,32881573,1.0,4.430098533630371
1151,32906573,1.0,4.4236979484558105
1152,32931573,1.0,4.41729736328125
1153,32956573,1.0,4.4108967781066895
1154,32981573,1.0,4.404596328735352
1155,33006573,1.0,4.398196220397949
1156,33031573,1.0,4.391795635223389
1157,33056573,1.0,4.3842997550964355
1158,33081573,1.0,4.377999305725098
1159,33106573,1.0,4.371598720550537
1160,33131573,1.0,4.365198135375977
1161,33156573,1.0,4.358797550201416
1162,33181573,1.0,4.352397441864014
1163,33206573,1.0,4.345996856689453
1164,33231573,1.0,4.339696407318115
1165,33256573,1.0,4.333295822143555
1166,33281573,1.0,4.325799942016602
1167,33306573,1.0,4.319399356842041
1168,33331573,1.0,4.313098907470703
1169,33356573,1.0,4.306698322296143
1170,33381573,1.0,4.30029821395874
1171,33406573,1.0,4.29389762878418
1172,33431573,1.0,4.287497043609619
1173,33456573,1.0,4.281096458435059
1174,33481573,1.0,4.274796009063721
1175,33506573,1.0,4.268395900726318
1176,33656573,2.0,4.228997230529785
1177,33681573,2.0,4.222597122192383
1178,33706573,2.0,4.216196537017822
1179,33731573,2.0,4.209795951843262
1180,33756573,2.0,4.203495502471924
1181,33781573,2.0,4.195999622344971
1182,33806573,2.0,4.18959903717041
1183,33831573,2.0,4.183198928833008
1184,33856573,2.0,4.176898002624512
1185,33881573,2.0,4.170497894287109
1186,33906573,2.0,4.164097309112549
1187,33931573,2.0,4.157696723937988
1188,33956573,2.0,4.151296138763428
1189,33981573,2.0,4.144896030426025
1190,34006573,2.0,4.137499809265137
1191,34031573,2.0,4.131099700927734
1192,34056573,2.0,4.124699115753174
1193,34081573,2.0,4.118298530578613
1194,34106573,2.0,4.111998081207275
1195,34131573,2.0,4.105597496032715
1196,34156573,2.0,4.0991973876953125
1197,34181573,2.0,4.092796802520752
1198,34206573,2.0,4.086396217346191
1199,34231573,2.0,4.079995632171631
1200,34256573,2.0,4.0725998878479
1201,34281573,2.0,4.06619930267334
1202,34306573,2.0,4.059798717498779
1203,34331573,2.0,4.053398609161377
1204,34356573,2.0,4.047098159790039
1205,34381573,2.0,4.0406975746154785
1206,34406573,2.0,4.034296989440918
1207,34431573,2.0,4.027896404266357
1208,34456573,2.0,4.021496295928955
1209,34481573,2.0,4.0150957107543945
1210,34506573,2.0,4.007699489593506
1211,34656573,3.0,3.9693968296051025
1212,34681573,3.0,3.962996482849121
1213,34706573,3.0,3.9565958976745605
1214,34731573,3.0,3.949199914932251
1215,34756573,3.0,3.9427995681762695
1216,34781573,3.0,3.936398983001709
1217,34806573,3.0,3.9299986362457275
1218,34831573,3.0,3.923598051071167
1219,34856573,3.0,3.917297601699829
1220,34881573,3.0,3.9108972549438477
1221,34906573,3.0,3.904496669769287
1222,34931573,3.0,3.8980963230133057
1223,34956573,3.0,3.891695737838745
1224,34981573,3.0,3.8842997550964355
1225,35006573,3.0,3.877899408340454
1226,35031573,3.0,3.8714988231658936
1227,35056573,3.0,3.865098476409912
1228,35081573,3.0,3.8586978912353516
1229,35106573,3.0,3.85229754447937
1230,35131573,3.0,3.8459970951080322
1231,35156573,3.0,3.8395965099334717
1232,35181573,3.0,3.8331961631774902
1233,35206573,3.0,3.8267955780029297
1234,35231573,3.0,3.81939959526062
1235,35256573,3.0,3.8129992485046387
1236,35281573,3.0,3.806598663330078
1237,35306573,3.0,3.8001983165740967
1238,35331573,3.0,3.793797731399536
1239,35356573,3.0,3.7873973846435547
1240,35381573,3.0,3.781096935272217
1241,35406573,3.0,3.7746963500976562
1242,35431573,3.0,3.768296003341675
1243,35456573,3.0,3.7607998847961426
1244,35481573,3.0,3.7544994354248047
1245,35506573,3.0,3.7480990886688232
1246,35656573,1.0,3.709796190261841
1247,35681573,1.0,3.7033958435058594
1248,35706573,1.0,3.695899724960327
1249,35731573,1.0,3.6895992755889893
1250,35756573,1.0,3.683198928833008
1251,35781573,1.0,3.6767983436584473
1252,35806573,1.0,3.670397996902466
1253,35831573,1.0,3.6639974117279053
1254,35856573,1.0,3.657597064971924
1255,35881573,1.0,3.651296615600586
1256,35906573,1.0,3.6448960304260254
1257,35931573,1.0,3.638495683670044
1258,35956573,1.0,3.6309995651245117
1259,35981573,1.0,3.624699115753174
1260,36006573,1.0,3.6182987689971924
1261,36031573,1.0,3.611898183822632
1262,36056573,1.0,3.6054978370666504
1263,36081573,1.0,3.59909725189209
1264,36106573,1.0,3.5926969051361084
1265,36131573,1.0,3.586296319961548
1266,36156573,1.0,3.57999587059021
1267,36181573,1.0,3.572499990463257
1268,36206573,1.0,3.5660994052886963
1269,36231573,1.0,3.559699058532715
1270,36256573,1.0,3.553398609161377
1271,36281573,1.0,3.5469980239868164
1272,36306573,1.0,3.540597677230835
1273,36331573,1.0,3.5341970920562744
1274,36356573,1.0,3.527796745300293
1275,36381573,1.0,3.5213961601257324
1276,36406573,1.0,3.5150957107543945
1277,36431573,1.0,3.5075998306274414
1278,36456573,1.0,3.501199245452881
1279,36481573,1.0,3.4947988986968994
1280,36506573,1.0,3.4884984493255615
